"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2004-06","6","0","6",",0","12",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","1",",0","33",",0,01,","0",",,0,30,+","0.0",",,0,30,+","0.80",",,0,18,","90",",0,08,",,,"281",",0","3.39",",,,0","0.0",",,,0","55.8",",0","68.9",",,,0","42.8",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2004-07","42","0","36","1,0","11","1,0","8","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","24","1,0","0","1,0","43","1,0,29,","0","1,,0,31,+","0.0","1,,0,31,+","0.71","1,,0,23,","89","1,0,14,","116","0","116","1,0","3.34","1,,,0","0.0","1,,,0","62.3","1,0","75.8","1,,,0","48.8","1,,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2004-08","50","0","8","1,0","9",",0","5",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","21","1,0","0","1,0","34","1,0,28,","0",",,0,31,+","0.0",",,0,31,+","1.75",",,0,19,","87","1,0,01,","315","0","198","1,0","3.22",",,,0","0.0",",,,0","58.7","1,0","72.3","1,,,0","45.0","1,,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2004-09","51","0","1","1,0","8",",0","5",",0","0",",0","0",",0","0",",0","1",",0","0","1,0","15","1,0","0","1,0","30",",0,23,","0",",,0,30,+","0.0",",,0,30,+","1.03",",,0,22,","83","1,0,19,","607","0","292","1,0","1.95",",,,0","0.0",",,,0","55.0","1,0","69.5","1,,,0","40.6",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2004-10","51","0","0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","14",",0","0",",0","1",",0","0",",0","27",",0,26,+","0",",T,0,29,+","0.0",",T,0,29,+","0.96",",,0,06,","70",",0,17,","1230","0","623",",0","2.85",",,,0","0.0",",T,,0","44.9",",0","57.1",",,,0","32.7",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2004-11","51","0","0","2,0","7",",0","6",",0","12",",0","6",",0","0","2,0","24","2,0","6",",0","0",",0","0",",0","8","2,0,02,","12",",,0,29,","8.0",",,0,29,","0.68",",,0,01,","64",",0,08,+","2073","0","843",",0","2.24",",,,0","23.0",",,,0","34.3","2,0","44.6",",,,0","24.0","2,,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2004-12","51","0","0",",0","6",",0","2",",0","21","2,0","4","1,0","2",",0","29",",0","4",",0","0",",0","0",",0","-11",",0,24,","8","2,,0,01,","5.0","1,,0,22,","0.20",",,0,22,","58",",0,12,","3109","0","1036",",0","0.44",",,,0","8.5","1,,,0","31.6",",0","42.3",",,,0","20.8",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2005-01","0","0","0",",0","4","5,0","2","5,0",,,,,"2",",0","29",",0","2",",0","0",",0","0",",0","-3",",0,06,",,,,,"0.65","5,,0,31,","66",",0,21,","4093","0","984",",0","1.40","3,a,,0",,,"33.2",",0","45.3",",,,0","21.2",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2005-02","0","0","0","1,0","3","1,0","1","1,0","19","1,0","2","1,0","0","1,0","27","1,0","6",",0","0",",0","0",",0","6","1,0,01,","12","1,,0,01,","2.0","1,,0,16,","0.14","1,,0,16,","53",",0,20,+","5040","0","947",",0","0.24","1,,,0","3.5","1,,,0","30.1","1,0","42.1",",,,0","18.2","1,,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2005-03","0","0","0",",0","8","1,0","3","1,0","12","1,0","5","1,0","0",",0","29",",0","3",",0","0",",0","0",",0","2",",0,15,","10","1,,0,13,","10.5","1,,0,13,","0.70","1,,0,13,","65",",0,29,","6013","0","973",",0","1.23","1,,,0","14.4","1,,,0","33.6",",0","44.2",",,,0","23.0",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2005-04","0","0","0","1,0","8",",0","7",",0","8",",0","6",",0","0","1,0","23","1,0","3",",0","0",",0","0",",0","15","1,0,30,","16",",,0,11,","10.0",",,0,11,","1.30",",,0,25,","68",",0,19,","6734","0","721",",0","4.46",",,,0","26.0",",,,0","40.3","1,0","52.6",",,,0","28.1","1,,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2005-05","0","0","0","1,0","6",",0","6",",0","3","1,0","2",",0","0","1,0","6","1,0","1",",0","8",",0","0",",0","14","1,0,01,","6","1,,0,02,","1.0",",,0,02,+","0.48",",,0,12,","84",",0,22,+","7205","0","470",",0","1.49",",,,0","2.0",",,,0","49.1","1,0","62.0",",,,0","36.2","1,,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2005-06","4","0","4",",0","14",",0","8",",0","0","3,0","0","3,0","0",",0","0",",0","0",",0","20",",0","0",",0","34",",0,11,","0","3,,0,30,+","0.0","3,,0,30,+","0.68",",,0,04,","83",",0,24,+","7429","0","225",",0","3.01",",,,0","0.0","3,,,0","57.6",",0","71.8",",,,0","43.4",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2005-07","117","0","113",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","43",",0,27,","0",",,0,31,+","0.0",",,0,31,+","0.26",",,0,26,","93",",0,23,","25","0","25",",0","0.37",",,,0","0.0",",,,0","67.9",",0","84.4",",,,0","51.3",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2005-08","133","0","16",",0","15",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","39",",0,31,","0",",,0,31,+","0.0",",,0,31,+","0.44",",,0,05,","88",",0,31,","131","0","106",",0","2.10",",,,0","0.0",",,,0","62.1",",0","76.2",",,,0","47.9",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2005-09","133","0","0",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","33",",0,16,+","0",",,0,30,+","0.0",",,0,30,+","0.20",",,0,15,","82",",0,04,","389","0","257",",0","0.77",",,,0","0.0",",,,0","56.4",",0","71.8",",,,0","41.1",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2005-10","133","0","0",",0","7",",0","4",",0","4",",0","2",",0","0",",0","18",",0","0",",0","7",",0","0",",0","22",",0,31,","6",",,0,11,","5.0",",,0,10,","1.70",",,0,10,","79",",0,03,","991","0","602",",0","2.38",",,,0","6.0",",,,0","45.6",",0","59.6",",,,0","31.6",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2005-11","133","0","0","1,0","3",",0","2",",0","7",",0","2",",0","0","1,0","24","1,0","3",",0","0",",0","0",",0","6","1,0,15,","5",",,0,18,+","5.0",",,0,15,","0.42",",,0,15,","69",",0,03,","1759","0","769",",0","0.61",",,,0","8.5",",,,0","38.4","1,0","51.2",",,,0","25.7","1,,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2005-12","133","0","0",",0","4",",0","2",",0","17",",0","2",",0","5",",0","26",",0","10",",0","0",",0","0",",0","-17",",0,08,+","2",",,0,09,+","2.0",",,0,07,+","0.23",",,0,07,","59",",0,26,","2904","0","1145",",0","0.50",",,,0","4.0",",,,0","28.1",",0","39.1",",,,0","17.0",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2006-01","0","0","0",",0","3",",0","1",",0","8",",0","3",",0","0",",0","29",",0","4",",0","0",",0","0",",0","6",",0,23,+","4",",,0,20,","3.0",",,0,20,","0.22",",,0,20,","59",",0,16,+","3910","0","1006",",0","0.31",",,,0","5.0",",,,0","32.6",",0","43.4",",,,0","21.7",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2006-02","0","0","0",",0","4",",0","2",",0","16",",0","3",",0","4",",0","26",",0","7",",0","0",",0","0",",0","-16",",0,18,","7",",,0,16,","6.0",",,0,16,","0.30",",,0,16,","60",",0,28,","4968","0","1058",",0","0.61",",,,0","12.0",",,,0","27.2",",0","38.5",",,,0","15.9",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2006-03","0","0","0",",0","10",",0","7",",0","20",",0","10",",0","0",",0","28",",0","6",",0","0",",0","0",",0","6",",0,13,","9",",,0,13,","4.0",",,0,13,","0.34",",,0,20,","66",",0,01,","5986","0","1018",",0","1.70",",,,0","17.9",",,,0","32.2",",0","44.0",",,,0","20.3",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2006-04","0","0","0","1,0","5",",0","4",",0","2",",0","1",",0","0","1,0","22","1,0","2","1,0","5","1,0","0","1,0","20","1,0,26,+","2",",,0,25,","2.0",",,0,25,","0.35",",,0,25,","75","1,0,18,","6581","0","595","1,0","1.04",",,,0","2.0",",,,0","44.5","1,0","59.4","1,,,0","29.6","1,,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2006-05","3","0","3",",0","9",",0","5",",0","0",",0","0",",0","0",",0","8",",0","0",",0","16",",0","0",",0","23",",0,11,","0",",T,0,10,","0.0",",T,0,10,","0.18",",,0,10,","84",",0,28,","6976","0","394",",0","0.95",",,,0","0.0",",T,,0","52.4",",0","67.2",",,,0","37.6",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2006-06","21","0","18","1,0","6",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","25",",0","1",",0","39","1,0,01,","0",",,0,30,+","0.0",",,0,30,+","0.11",",,0,22,","92",",0,15,","7066","0","90",",0","0.28",",,,0","0.0",",,,0","62.3","1,0","78.4",",,,0","46.3","1,,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2006-07","101","0","80",",0","14",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","45",",0,10,","0",",,0,31,+","0.0",",,0,31,+","1.46",",,0,09,","91",",0,17,+","60","0","60",",0","3.86",",,,0","0.0",",,,0","65.6",",0","79.2",",,,0","52.1",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2006-08","142","0","42",",0","15",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","40",",0,30,+","0",",,0,31,+","0.0",",,0,31,+","0.33",",,0,14,","86",",0,12,","154","0","94",",0","1.66",",,,0","0.0",",,,0","63.3",",0","77.0",",,,0","49.6",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2006-09","142","0","0",",0","8",",0","6",",0","0",",0","0",",0","0",",0","8",",0","0",",0","9",",0","0",",0","27",",0,24,","0",",,0,30,+","0.0",",,0,30,+","0.56",",,0,09,","77",",0,14,","576","0","422",",0","1.59",",,,0","0.0",",,,0","50.9",",0","65.1",",,,0","36.7",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2006-10","142","0","0","1,0","7",",0","6",",0","10",",0","5",",0","0","1,0","17","1,0","0",",0","6",",0","0",",0","16","1,0,31,+","12",",,0,26,","12.0",",,0,26,","1.20",",,0,26,","74",",0,08,+","1180","0","604",",0","3.16",",,,0","25.0",",,,0","44.6","1,0","57.6",",,,0","31.6","1,,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2006-11","142","0","0",",0","3",",0","2",",0","3",",0","3",",0","1",",0","25",",0","2",",0","1",",0","0",",0","-9",",0,30,","11",",,0,29,","11.0",",,0,29,","0.53",",,0,29,","70",",0,09,","2016","0","836",",0","0.81",",,,0","14.0",",,,0","37.1",",0","49.4",",,,0","24.9",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2006-12","142","0","0",",0","7",",0","3",",0","26",",0","6",",0","1",",0","29",",0","6",",0","0",",0","0",",0","-5",",0,03,","32",",,0,29,","24.0",",,0,21,","1.95",",,0,21,","61",",0,16,","3135","0","1119",",0","3.89",",,,0","50.0",",,,0","28.9",",0","39.4",",,,0","18.4",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2007-01","0","0","0",",0","8",",0","4",",0","29","2,0","8","1,0","8",",0","31",",0","11",",0","0",",0","0",",0","-8",",0,15,+","26","2,,0,06,","6.0","1,,0,22,+","0.39",",,0,05,","53",",0,11,+","4514","0","1379",",0","1.27",",,,0","20.9","1,,,0","20.5",",0","33.6",",,,0","7.4",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2007-02","0","0","0",",0","5",",0","3",",0","28",",0","5",",0","4",",0","25",",0","5",",0","0",",0","0",",0","-8",",0,01,","19",",,0,02,","3.0",",,0,02,","0.31",",,0,02,","61",",0,07,","5471","0","957",",0","0.76",",,,0","9.0",",,,0","30.8",",0","42.2",",,,0","19.4",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2007-03","0","0","0",",0","9",",0","6",",0","16",",0","4",",0","0",",0","26",",0","3",",0","0",",0","0",",0","6",",0,03,","6",",,0,02,+","5.0",",,0,01,","0.52",",,0,24,","67",",0,21,+","6277","0","806",",0","1.36",",,,0","9.0",",,,0","39.0",",0","52.1",",,,0","25.9",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2007-04","0","0","0",",0","12",",0","3",",0","6",",0","4",",0","0",",0","27",",0","2",",0","2",",0","0",",0","17",",0,08,","5",",,0,25,","5.0",",,0,25,","0.64",",,0,25,","74",",0,30,","7062","0","785",",0","1.86",",,,0","8.0",",,,0","38.8",",0","51.0",",,,0","26.7",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2007-05","0","0","0",",0","19",",0","8",",0","1",",0","1",",0","0",",0","7",",0","0",",0","13",",0","0",",0","30",",0,24,+","1",",,0,06,","1.0",",,0,06,","0.73",",,0,06,","77",",0,29,+","7508","0","447",",0","2.79",",,,0","1.0",",,,0","50.6",",0","64.5",",,,0","36.7",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2007-06","31","0","31",",0","5",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","20",",0","1",",0","29",",0,08,","0",",,0,30,+","0.0",",,0,30,+","0.57",",,0,13,","90",",0,26,","7692","0","183",",0","0.68",",,,0","0.0",",,,0","59.9",",0","75.2",",,,0","44.6",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2007-07","106","0","75",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","43",",0,09,","0",",,0,31,+","0.0",",,0,31,+","0.27",",,0,27,","89",",0,23,","39","0","39",",0","1.09",",,,0","0.0",",,,0","66.2",",0","81.1",",,,0","51.2",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2007-08","171","0","65",",0","18",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","40",",0,24,","0",",,0,31,+","0.0",",,0,31,+","0.35",",,0,05,","89",",0,14,","79","0","40",",0","2.55",",,,0","0.0",",,,0","65.8",",0","80.6",",,,0","51.0",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2007-09","177","0","6",",0","7",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","21",",0","0",",0","30",",0,26,+","0",",,0,30,+","0.0",",,0,30,+","0.76",",,0,25,","83",",0,04,","330","0","251",",0","1.00",",,,0","0.0",",,,0","56.8",",0","71.6",",,,0","42.1",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2007-10","177","0","0",",0","5",",0","3",",0","2",",0","2",",0","0",",0","13",",0","0",",0","10",",0","0",",0","17",",0,22,","1",",,0,22,+","1.0",",,0,22,+","0.80",",,0,14,","77",",0,07,","873","0","543",",0","1.13",",,,0","2.0",",,,0","47.5",",0","62.1",",,,0","32.8",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2007-11","177","0","0",",0","3",",0","1",",0","7",",0","2",",0","0",",0","23",",0","2",",0","1",",0","0",",0","3",",0,24,+","4",",,0,21,","4.0",",,0,21,","0.32",",,0,21,","70",",0,20,","1680","0","806",",0","0.38",",,,0","5.3",",,,0","38.1",",0","52.2",",,,0","24.0",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2007-12","177","0","0",",0","14",",0","10",",0","26",",0","13",",0","6",",0","29",",0","13",",0","0",",0","0",",0","-6",",0,28,","11",",,0,28,","5.0",",,0,26,+","0.32",",,0,09,","57",",0,05,","2944","0","1265",",0","2.04",",,,0","35.0",",,,0","24.2",",0","35.4",",,,0","13.0",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2008-01","0","0","0",",0","6",",0","1",",0","31",",0","4",",0","3",",0","30",",0","11",",0","0",",0","0",",0","-8",",0,17,","9",",,0,01,","3.0",",,0,08,","0.17",",,0,08,","55",",0,28,","4219","0","1274",",0","0.31",",,,0","5.9",",,,0","23.9",",0","35.2",",,,0","12.5",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2008-02","0","0","0",",0","9",",0","4",",0","29",",0","5",",0","0",",0","29",",0","5",",0","0",",0","0",",0","4",",0,06,","7",",,0,05,","5.0",",,0,05,","0.25",",,0,05,","56",",0,14,","5268","0","1049",",0","0.74",",,,0","12.0",",,,0","28.8",",0","40.7",",,,0","17.0",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2008-03","0","0","0",",0","8",",0","6",",0","25",",0","7",",0","0",",0","31",",0","4",",0","0",",0","0",",0","2",",0,06,","8",",,0,17,","8.0",",,0,17,","0.60",",,0,17,","66",",0,02,","6309","0","1042",",0","1.33",",,,0","20.9",",,,0","31.4",",0","44.4",",,,0","18.4",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2008-04","0","0","0",",0","5",",0","4",",0","7",",0","5",",0","0",",0","28",",0","0",",0","2",",0","0",",0","12",",0,02,+","3",",,0,17,","3.0",",,0,17,","0.53",",,0,17,","74",",0,16,","7110","0","801",",0","1.15",",,,0","6.9",",,,0","38.3",",0","52.7",",,,0","24.0",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2008-05","0","0","0",",0","11",",0","7",",0","3",",0","2",",0","0",",0","14",",0","0",",0","8",",0","0",",0","22",",0,03,","3",",,0,13,","3.0",",,0,13,","0.96",",,0,27,","79",",0,20,","7638","0","528",",0","2.99",",,,0","4.0",",,,0","48.0",",0","61.6",",,,0","34.4",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2008-06","4","0","4",",0","2",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","22",",0","0",",0","28",",0,21,","0",",,0,30,+","0.0",",,0,30,+","0.53",",,0,05,","86",",0,27,","7871","0","233",",0","0.85",",,,0","0.0",",,,0","57.4",",0","74.3",",,,0","40.4",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2008-07","70","0","65",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","42",",0,29,+","0",",,0,31,+","0.0",",,0,31,+","0.22",",,0,24,","90",",0,31,+","27","0","27",",0","0.37",",,,0","0.0",",,,0","66.2",",0","83.0",",,,0","49.4",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2008-08","107","0","37",",0","14",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","2",",0","40",",0,17,","0",",,0,31,+","0.0",",,0,31,+","1.20",",,0,17,","91",",0,03,+","141","0","114",",0","4.48",",,,0","0.0",",,,0","62.5",",0","76.4",",,,0","48.6",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2008-09","108","0","0",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","33",",0,09,","0",",,0,30,+","0.0",",,0,30,+","1.22",",,0,12,","80",",0,01,","495","0","354",",0","2.02",",,,0","0.0",",,,0","53.2",",0","67.5",",,,0","38.9",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2008-10","108","0","0",",0","7",",0","2",",0","0",",0","0",",0","0",",0","15",",0","0",",0","6",",0","0",",0","21",",0,23,+","0",",T,0,22,+","0.0",",T,0,22,+","0.43",",,0,12,","73",",0,19,+","1090","0","595",",0","0.71",",,,0","0.0",",T,,0","45.8",",0","59.2",",,,0","32.4",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2008-11","108","0","0",",0","5",",0","1",",0","2",",0","1",",0","0",",0","22",",0","0",",0","0",",0","0",",0","13",",0,15,","1",",,0,30,+","1.0",",,0,29,","0.14",",,0,29,","68",",0,19,","1827","0","737",",0","0.22",",,,0","1.0",",,,0","40.4",",0","52.6",",,,0","28.2",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2008-12","108","0","0",",0","5",",0","4",",0","26",",0","4",",0","4",",0","28",",0","8",",0","0",",0","0",",0","-9",",0,15,","8",",,0,09,","8.0",",,0,09,","0.48",",,0,09,","59",",0,08,","3024","0","1197",",0","0.95",",,,0","16.0",",,,0","26.4",",0","38.9",",,,0","13.9",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2009-01","0","0","0",",0","6",",0","4",",0","9",",0","5",",0","2",",0","29",",0","6",",0","0",",0","0",",0","-8",",0,27,","7",",,0,13,","4.0",",,0,13,","0.13",",,0,12,","61",",0,21,","4097","0","1073",",0","0.49",",,,0","11.1",",,,0","30.4",",0","41.7",",,,0","19.0",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2009-02","0","0","0",",0","2",",0","0",",0","2",",0","2",",0","0",",0","27",",0","2",",0","0",",0","0",",0","5",",0,21,","1",",,0,21,+","1.0",",,0,21,+","0.07",",,0,21,","59",",0,05,","4985","0","887",",0","0.12",",,,0","2.0",",,,0","33.3",",0","44.5",",,,0","22.1",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2009-03","0","0","0","1,0","3",",0","2",",0","7",",0","3",",0","0","1,0","25","1,0","3","1,0","0","1,0","0","1,0","7","1,0,12,+","13",",,0,27,","11.5",",,0,27,","0.90",",,0,27,","69","1,0,23,","5843","0","858","1,0","1.11",",,,0","14.0",",,,0","36.4","1,0","49.4","1,,,0","23.4","1,,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2009-04","0","0","0",",0","12",",0","7",",0","26",",0","7",",0","0",",0","27",",0","2",",0","1",",0","0",",0","8",",0,06,+","30",",,0,18,","26.0",",,0,18,","2.53",",,0,18,","72",",0,24,","6638","0","796",",0","5.58",",,,0","46.0",",,,0","38.5",",0","51.3",",,,0","25.7",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2009-06",,,"0",",0","24",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","36",",0,09,+","0",",,0,30,+","0.0",",,0,30,+","0.90",",,0,02,","81",",0,30,",,,"279",",0","3.76",",,,0","0.0",",,,0","55.7",",0","68.6",",,,0","42.8",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2009-07",,,"29",",0","15",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","38",",0,15,","0",",,0,31,+","0.0",",,0,31,+","0.67",",,0,30,","89",",0,25,","104","0","104",",0","2.37",",,,0","0.0",",,,0","62.6",",0","77.4",",,,0","47.8",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2009-08",,,"22",",0","10",",0","3",",0","0",",0","0",",0","0",",0","1",",0","0",",0","27",",0","0",",0","27",",0,16,","0",",,0,31,+","0.0",",,0,31,+","0.14",",,0,31,","88",",0,04,","257","0","153",",0","0.47",",,,0","0.0",",,,0","60.8",",0","76.5",",,,0","45.0",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2009-09",,,"1",",0","11",",0","5",",0","0",",0","0",",0","0",",0","7",",0","0",",0","17",",0","0",",0","16",",0,28,","0",",,0,30,+","0.0",",,0,30,+","0.38",",,0,14,","84",",0,01,","617","0","359",",0","1.51",",,,0","0.0",",,,0","53.1",",0","68.6",",,,0","37.5",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2009-10",,,"0",",0","12",",0","6",",0","11",",0","5",",0","0",",0","26",",0","6",",0","2",",0","0",",0","4",",0,10,","32",",,0,29,","21.0",",,0,29,","1.08",",,0,28,","74",",0,01,","1476","0","859",",0","2.89",",,,0","36.5",",,,0","37.3",",0","48.6",",,,0","26.0",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2009-11",,,"0",",0","3",",0","1",",0","22",",0","3",",0","1",",0","25",",0","3",",0","0",",0","0",",0","0",",0,16,","9",",,0,16,","8.0",",,0,15,","0.68",",,0,15,","66",",0,06,","2292","0","817",",0","0.77",",,,0","10.0",",,,0","37.8",",0","50.8",",,,0","24.8",",,,0"
"USC00053629","GROSS RESERVOIR, CO US","39.9363","-105.3502","2429.3","2009-12",,,"0",",0","11",",0","4",",0","30",",0","8",",0","8",",0","31",",0","11",",0","0",",0","0",",0","-14",",0,09,","6",",,0,24,","3.0",",,0,24,+","0.21",",,0,24,","55",",0,01,","3628","0","1336",",0","0.93",",,,0","13.9",",,,0","21.9",",0","32.9",",,,0","10.9",",,,0"
